Disclaimer,,,,,,,,,,,,,,,,,,
"""GWDB DISCLAIMER:  Except where noted, all of the information provided in the Texas Water Development Board (TWDB) Groundwater Database (https://www.twdb.texas.gov/groundwater/data/gwdbrpt.asp) is believed to be accurate and reliable; however, the TWDB assumes no responsibility for any errors appearing in rules or otherwise. Further, TWDB assumes no responsibility for the use of the information provided. PLEASE NOTE that users of these data are responsible for checking the accuracy, completeness, currency and/or suitability of all information themselves. TWDB makes no guarantees or warranties as to the accuracy, completeness, currency, or suitability of the information provided via the Groundwater Database (GWDB). TWDB specifically disclaims any and all liability for any claims or damages that may result from providing GWDB data or the information it contains. For additional information or answers to questions concerning the TWDB GWDB, contact the Groundwater Data Team at GroundwaterData@twdb.texas.gov.""",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
StateWellNumber,LatitudeDD,LongitudeDD,County,AquiferCode,Owner,WellTypeCode,DrillingEndDate,WellDepth,CasingId,Diameter,TopDepth,BottomDepth,LandSurfaceElevation,WaterLevelsAvailable,WaterQualityAvailable,Pump,WellUse,Remarks
6830113,29.6094444,-98.3711028,Bexar,218EBFZA,Alamo Cement Co. Well #1,W,8/9/1980,685,10,14,0,285,1024,No,No,,Industrial,Owner Well Number: 1. TCEQ Source ID: G0150459A. Cemented from 0 to 285 feet. TCEQ lists this well as inactive/non-potable. 3/19/24 HD
6830113,29.6094444,-98.3711028,Bexar,218EBFZA,Alamo Cement Co. Well #1,W,8/9/1980,685,10,13,0,440,1024,No,No,,Industrial,Owner Well Number: 1. TCEQ Source ID: G0150459A. Cemented from 0 to 285 feet. TCEQ lists this well as inactive/non-potable. 3/19/24 HD
6830113,29.6094444,-98.3711028,Bexar,218EBFZA,Alamo Cement Co. Well #1,W,8/9/1980,685,101,12,440,685,1024,No,No,,Industrial,Owner Well Number: 1. TCEQ Source ID: G0150459A. Cemented from 0 to 285 feet. TCEQ lists this well as inactive/non-potable. 3/19/24 HD
6830114,29.6098611,-98.3726389,Bexar,218EBFZA,Alamo Cement Co. Well #2,W,2/12/1981,603,10,14,0,162,982,Yes,No,,Industrial,Owner Well Number: 2. TCEQ Source ID: G0150459B. Cemented from 0 to 162 feet.  Listed as inactive and non-potable on TCEQ Drinking Water Watch. 3/19/24 HD
6830114,29.6098611,-98.3726389,Bexar,218EBFZA,Alamo Cement Co. Well #2,W,2/12/1981,603,10,13,0,443,982,Yes,No,,Industrial,Owner Well Number: 2. TCEQ Source ID: G0150459B. Cemented from 0 to 162 feet.  Listed as inactive and non-potable on TCEQ Drinking Water Watch. 3/19/24 HD
6830114,29.6098611,-98.3726389,Bexar,218EBFZA,Alamo Cement Co. Well #2,W,2/12/1981,603,101,12,443,603,982,Yes,No,,Industrial,Owner Well Number: 2. TCEQ Source ID: G0150459B. Cemented from 0 to 162 feet.  Listed as inactive and non-potable on TCEQ Drinking Water Watch. 3/19/24 HD
6830115,29.6104722,-98.3731111,Bexar,218EBFZA,Alamo Cement Co. Well #3,W,4/19/1979,554,10,7,0,241,1003,Yes,No,Submersible,Public Supply,Owner Well Number: 3. TCEQ Source ID: G0150459C. Owners well #3. TCEQ ID #0150459C. Reported yield 35 GPM in 1979. Cemented from 0 to 241 feet. Pump set at 462 feet.
6830115,29.6104722,-98.3731111,Bexar,218EBFZA,Alamo Cement Co. Well #3,W,4/19/1979,554,10,5,0,401,1003,Yes,No,Submersible,Public Supply,Owner Well Number: 3. TCEQ Source ID: G0150459C. Owners well #3. TCEQ ID #0150459C. Reported yield 35 GPM in 1979. Cemented from 0 to 241 feet. Pump set at 462 feet.
6830115,29.6104722,-98.3731111,Bexar,218EBFZA,Alamo Cement Co. Well #3,W,4/19/1979,554,101,6,401,554,1003,Yes,No,Submersible,Public Supply,Owner Well Number: 3. TCEQ Source ID: G0150459C. Owners well #3. TCEQ ID #0150459C. Reported yield 35 GPM in 1979. Cemented from 0 to 241 feet. Pump set at 462 feet.
6830211,29.605,-98.3280556,Bexar,218EDRDA,Edwards Aquifer  Authority Cibolo Creek,O,8/30/1963,777,10,6,0,230,776,Yes,No,None,Plugged or Destroyed,Plugging Report Tracking Number: 220178. 
6830211,29.605,-98.3280556,Bexar,218EDRDA,Edwards Aquifer  Authority Cibolo Creek,O,8/30/1963,777,101,,230,777,776,Yes,No,None,Plugged or Destroyed,Plugging Report Tracking Number: 220178. 
6830212,29.593889,-98.315001,Bexar,218EDRDA,Alvin R. Fey,W,3/0/1968,481,,,,,771,No,No,Turbine,Irrigation,"Open hole from 401 to 481 ft. Cemented from 401 ft. to surface. Top of Edwards 401 ft.  Development test:  Drawdown of 57 ft. pumping 2,619 gpm for 1 hour on April 5, 1968."
6830213,29.591389,-98.330278,Bexar,218EBFZA,"Boysville Ranch, Inc. ",W,9/20/1963,655,,,,,780,Yes,Yes,Turbine,Irrigation,Open hole from 550 to 655 ft.  Top of Edwards 582 ft.
6830214,29.588056,-98.311945,Bexar,218EDRDA,City of Selma  Retama Park,W,2/0/1962,732,,,,,761,Yes,No,Turbine,Public Supply,"Owner Well Number: 2 - Retama Park. USGS Site Number: 293517098184001. TCEQ Source ID: G0150492B. Open hole from 256 to 752 ft.  Top of Edwards 256 ft.  Development test:  Drawdown of 8 ft. pumping 1,765 gpm for 2 hours on 3/17/1962. Owners well #2 Retama Park. Well originally drilled for Elgin Friesenhahn. TCEQ ID #0150492B."
6830219,29.601389,-98.332778,Bexar,218EBFZA,Elmer Pape,W,1/0/1954,850,,,,,786,Yes,Yes,Turbine,Irrigation,"Open hole from 620 to 850 ft.  Top of Edwards 440 ft.  Development test:  Drawdown of 45 ft. pumping 2,314 gpm on November 20, 1970."
6830220,29.5985833,-98.3202278,Bexar,218EDRDA,Steve Gose,W,6/20/1975,770,,,,,770,Yes,No,Turbine,Irrigation,"Open hole from 530 to 700 ft. Cemented from 530 ft. to surface. Top of Edwards 522 ft.  Development test:  Drawdown of 1 ft. pumping 2,332 gpm for 13 hours on June 6, 1975. Water level taken on 6/6/75 was done as part of a pump test prior to well completion."
6830227,29.598334,-98.315001,Bexar,218EDRDA,Retama Polo Center,W,1/18/1978,647,,,,,765,No,No,,,
6830401,29.558334,-98.335556,Bexar,218EBFZA,City of Live Oak #1-Sunset Trail ,W,8/0/1965,600,101,,331,600,899,Yes,Yes,Turbine,Public Supply,"Owner Well Number: #1- Sunset Trail. TCEQ Source ID: G0150068A. Open hole from 331 to 600 ft. Top of Edwards 295 ft. Reported yield 1,200 gpm."
6830402,29.5563056,-98.3434167,Bexar,218EBFZA,City of Live Oak #2-Sand Piper,W,6/0/1969,592,,,,,885,Yes,Yes,Turbine,Public Supply,"USGS Site Number: 293323098203801. TCEQ Source ID: G0150068B. Deepened from 550 to 592 ft. on October 11, 1971.  Top of Edwards 341 feet. Reported yield 1,200 gpm Development test: Drawdown of 5 feet pumping 1,560 gpm on June 16, 1969."
6830403,29.545,-98.338889,Bexar,218EBFZA,City of Live Oak #3-Marigold Trace,W,5/24/1972,650,,,,,874,Yes,Yes,Turbine,Public Supply,"TCEQ Source ID: G0150068C. Open hole from 392 to 650 ft. Cemented from 392 ft. to surface. Pump test:  Drawdown of 1.61 ft. pumping 2,850 gpm for 8 hours on May 28, 1972."
6830404,29.5455389,-98.3612167,Bexar,218EBFZA,Henry Robards,W,0/0/1939,509,,,,,946,Yes,Yes,None,Unused,Well F-81 in Texas Board of Water Engineers Bulletin 5608.  Top of Edwards 450 ft.  Historical observation well.
6830405,29.549722,-98.371944,Bexar,218EBFZA,Valley Forge Water Co.,W,1/15/1973,802,,,,,848,No,Yes,Turbine,Public Supply,"Open hole from 412 to 802 ft. Cemented from 412 ft. to surface. Top of Edwards 386 ft.  Development test:  Drawdown of 41 ft. pumping 2,234 gpm for 8 hours on January 17, 1973. Temp. 72 degrees F."
6830406,29.565001,-98.341389,Bexar,218EDRDA,Green Meadows Mobile Home Park ,W,5/18/1967,390,,,,,869,No,No,Submersible,Public Supply,Cemented from 360 ft. to surface. Top of Edwards 360 ft.
6830407,29.563889,-98.340834,Bexar,218EDRDA,Green Meadows Mobile Home Park ,W,,350,,,,,865,No,No,Submersible,Public Supply,
6830408,29.5599222,-98.3460056,Bexar,218EBFZA,Grandview Mobile Home Park,W,8/10/1968,360,,,,,913,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G0150199A. 
6830409,29.568889,-98.338334,Bexar,218EBFZA,City of Live Oak Well #4,W,5/9/1997,600,10,20,0,491,945,Yes,No,Turbine,Public Supply,TCEQ Source ID: G0150068D. Measured yield 1500 GPM with 8 feet drawdown after pumping 12 hours in 1997. Specific capacity 187.5 GPM/ft. Cemented from 0 to 500 feet.
6830409,29.568889,-98.338334,Bexar,218EBFZA,City of Live Oak Well #4,W,5/9/1997,600,101,18,491,600,945,Yes,No,Turbine,Public Supply,TCEQ Source ID: G0150068D. Measured yield 1500 GPM with 8 feet drawdown after pumping 12 hours in 1997. Specific capacity 187.5 GPM/ft. Cemented from 0 to 500 feet.
6830410,29.567778,-98.350278,Bexar,218EBFZA,Lookout Trailer Park Hensley Equip. Co.,W,,420,,,,,925,No,No,Submersible,Public Supply,TCEQ Source ID: G0150248A. 
6830411,29.562778,-98.351112,Bexar,218EBFZA,Quality Service Tank Lines (Well #1),W,,475,,,,,924,No,No,,Unused,TCEQ Source ID: G0150432A. Unused PS well.
6830506,29.550556,-98.307778,Bexar,218EBFZA,City of Universal City Well #5 ,W,7/0/1967,585,,,,,841,Yes,Yes,Turbine,Public Supply,Owner Well Number: #5. TCEQ Source ID: G0150009C. Owners well #5. Reported yield 1500 GPM.
6830507,29.563612,-98.327222,Bexar,218EDRDA,Carl Brandt ,W,,704,10,5,0,635,950,Yes,No,Piston,Domestic,
6830507,29.563612,-98.327222,Bexar,218EDRDA,Carl Brandt ,W,,704,101,,635,704,950,Yes,No,Piston,Domestic,
6830508,29.558334,-98.320833,Bexar,218EDRDA,City of Universal City,W,8/0/1966,789,10,16,0,344,900,Yes,No,None,Plugged or Destroyed,Owner Well Number: F259. Plugged.  Open hole from 344 to 789 ft.  Top of Edwards 344 ft.
6830508,29.558334,-98.320833,Bexar,218EDRDA,City of Universal City,W,8/0/1966,789,101,,344,789,900,Yes,No,None,Plugged or Destroyed,Owner Well Number: F259. Plugged.  Open hole from 344 to 789 ft.  Top of Edwards 344 ft.
6830509,29.551945,-98.300278,Bexar,218EBFZA,City of Universal City Well #2 ,W,5/0/1961,517,,,,,827,No,Yes,Turbine,Public Supply,Owner Well Number: #2. TCEQ Source ID: G0150009A. Owners well #2. Reported yield 1500 GPM. Cemented from 0 to 395 feet. Top of Edwards 410 feet.
6830510,29.553334,-98.301112,Bexar,218EDRDA,City of Schertz ,W,0/0/1952,425,,,,,835,Yes,No,Turbine,Public Supply,Owner Well Number: G-66. TCEQ Source ID: G0940003E. Open hole from 393 to 425 ft.
6830511,29.551667,-98.300278,Bexar,218EBFZA,City of Universal City Well #3 ,W,5/0/1963,630,,,,,831,Yes,Yes,,Plugged or Destroyed,TCEQ Source ID: G0150009B. Owners well #3. Top of Edwards 541 feet. Plugged PS well.
6830512,29.570278,-98.321944,Bexar,218EBFZA,City of Universal City Well #6-Forum/Scenic,W,12/7/1971,636,,,,,840,Yes,Yes,Turbine,Public Supply,"Owner Well Number: #6-Forum/Scenic. TCEQ Source ID: G0150009D. Drilled to 771 ft. and plugged back to 636 ft.  Open hole from 297 to 636 ft.  Top of Edwards 304 ft. Development test:  Drawdown of 8 ft. pumping 3,050 gpm. for 8 hours. Owners well #6."
6830513,29.547778,-98.3225,Bexar,218EBFZA,William Castello,W,,280,,,,,824,Yes,No,Submersible,Stock,Well G-46 in Texas Board of Water Engineers Bulletin 5608. Historical observation well.
6830514,29.579167,-98.319722,Bexar,218EBFZA,Bill Newman ,W,0/0/1925,1497,,,,,768,Yes,No,Turbine,Public Supply,Well G-5 in Texas Board of Water Engineers Bulletin 5608.  Oil test converted to water well. Observation well.
6830515,29.5775,-98.319444,Bexar,218EBFZA,San Antonio Water Sys.,T,4/4/1978,739,10,4,0,270,765,Yes,No,None,Unused,
6830515,29.5775,-98.319444,Bexar,218EBFZA,San Antonio Water Sys.,T,4/4/1978,739,101,,270,739,765,Yes,No,None,Unused,
6830516,29.550834,-98.310001,Bexar,218EDRDA,City of Universal City Well #8 ,W,12/3/1980,720,10,26,2,375,840,No,Yes,Turbine,Public Supply,Owner Well Number: #8. TCEQ Source ID: G0150009E. Owners well #8.
6830517,29.566944,-98.332778,Bexar,218EDRDA,J.Y. Golden ,W,9/9/1977,520,10,6,0,440,922,Yes,No,,Industrial,Cemented from 0 to 440 feet.
6830517,29.566944,-98.332778,Bexar,218EDRDA,J.Y. Golden ,W,9/9/1977,520,101,10,440,520,922,Yes,No,,Industrial,Cemented from 0 to 440 feet.
6830518,29.55268,-98.300931,Bexar,218EDRDA,City of Universal City Well #11,W,7/26/1982,520,10,16,0,410,817,No,No,,Public Supply,Owner Well Number: #11. TCEQ Source ID: G0150009H. Original owner City of Schertz. New owners well #11.
6830518,29.55268,-98.300931,Bexar,218EDRDA,City of Universal City Well #11,W,7/26/1982,520,101,,410,520,817,No,No,,Public Supply,Owner Well Number: #11. TCEQ Source ID: G0150009H. Original owner City of Schertz. New owners well #11.
6830519,29.552987,-98.300988,Bexar,218EDRDA,City of Universal City Well #10,W,3/0/1950,426,10,12,0,393,831,Yes,Yes,,Public Supply,Owner Well Number: #10. TCEQ Source ID: G0150009G. Original owner City of Schertz. New owners well #10.
6830519,29.552987,-98.300988,Bexar,218EDRDA,City of Universal City Well #10,W,3/0/1950,426,101,,393,426,831,Yes,Yes,,Public Supply,Owner Well Number: #10. TCEQ Source ID: G0150009G. Original owner City of Schertz. New owners well #10.
6830520,29.578055,-98.331389,Bexar,218EDRDA,City of Selma  Well #1 (Alton Rd.),W,11/7/1988,777,10,18,0,52,873,Yes,Yes,Turbine,Public Supply,Owner Well Number: 1. TCEQ Source ID: G0150492A. 
6830520,29.578055,-98.331389,Bexar,218EDRDA,City of Selma  Well #1 (Alton Rd.),W,11/7/1988,777,10,12,0,427,873,Yes,Yes,Turbine,Public Supply,Owner Well Number: 1. TCEQ Source ID: G0150492A. 
6830520,29.578055,-98.331389,Bexar,218EDRDA,City of Selma  Well #1 (Alton Rd.),W,11/7/1988,777,101,,427,777,873,Yes,Yes,Turbine,Public Supply,Owner Well Number: 1. TCEQ Source ID: G0150492A. 
6830522,29.573055,-98.323333,Bexar,218EBFZA,City of Universal City Well #9 ,W,2/16/1979,625,,,,,847,No,No,,Public Supply,Owner Well Number: #9. TCEQ Source ID: G0150009F. Owners well #9.
6830612,29.543334,-98.289167,Bexar,218EBFZA,Southern Pacific Railroad,W,0/0/1904,554,,,,,762,Yes,Yes,None,Plugged or Destroyed,Well G-10 in Texas Board of Water Engineers Bulletin 5608.  Plugged. Historical observation well.
6830613,29.5425,-98.289167,Bexar,218EDRDA,Randolph AFB #2,W,0/0/1928,700,,,,,758,No,Yes,Turbine,Public Supply,TCEQ Source ID: G0150115A. Well G-11 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 400 gpm.
6830614,29.5425,-98.288889,Bexar,218EDRDA,Randolph AFB #3,W,0/0/1929,563,,,,,757,No,Yes,Turbine,Public Supply,TCEQ Source ID: G0150115B. Well G-12 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 942 gpm.
6830615,29.541945,-98.291111,Bexar,218EDRDA,Randolph AFB #7,W,0/0/1929,583,,,,,757,Yes,Yes,Turbine,Public Supply,TCEQ Source ID: G0150115C. Well G-17 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 700 gpm. Development test:  Drawdown of 90 ft. pumping 360 gpm.
6830616,29.541945,-98.291111,Bexar,218EDRDA,Randolph Air Force Base,W,0/0/1929,1003,,,,,757,No,Yes,None,Unused,Well G-19 in Texas Board of Water Engineers Bulletin 5608.
6830701,29.5110556,-98.3405972,Bexar,218EDRDA,Chapel Hills Memorial  Gardens,W,3/0/1950,645,,,,,769,Yes,No,Turbine,Irrigation,Top of Edwards 564 ft.  Reported yield 40 gpm.
6830702,29.505556,-98.356667,Bexar,218EDRDA,Central Catholic High  School,W,5/0/1966,589,,,,,740,No,No,Submersible,Irrigation,Open hole from 509 to 589 ft. Cemented from 509 ft. to surface. Top of Edwards 509 ft.  Development test yield 950 gpm.
6830703,29.502223,-98.340834,Bexar,218EBFZA,Henry Hoffrichter ,W,0/0/1953,804,10,5,0,606,755,No,Yes,Piston,Domestic,
6830703,29.502223,-98.340834,Bexar,218EBFZA,Henry Hoffrichter ,W,0/0/1953,804,101,,606,804,755,No,Yes,Piston,Domestic,
6830704,29.501112,-98.360278,Bexar,218EDRDA,C. D. Collins ,W,0/0/1955,684,10,8,0,576,738,No,No,Submersible,Domestic,
6830704,29.501112,-98.360278,Bexar,218EDRDA,C. D. Collins ,W,0/0/1955,684,101,,576,684,738,No,No,Submersible,Domestic,
6830705,29.540556,-98.366944,Bexar,218EBFZA,Windcrest Development  Corp. - Stonegate #1,W,10/0/1964,745,10,12,0,353,920,Yes,Yes,None,Unused,Cemented from 353 ft. to surface. Top of Edwards 356 ft.  Observation well.
6830705,29.540556,-98.366944,Bexar,218EBFZA,Windcrest Development  Corp. - Stonegate #1,W,10/0/1964,745,101,,353,745,920,Yes,Yes,None,Unused,Cemented from 353 ft. to surface. Top of Edwards 356 ft.  Observation well.
6830706,29.508612,-98.370833,Bexar,218EBFZA,Ray Ellison ,W,,625,,,,,790,Yes,No,None,Unused,Well F-91 in Texas Board of Water Engineers Bulletin 5608. Abandoned. Historical observation well.
6830707,29.508612,-98.370833,Bexar,218EBFZA,Ray Ellison ,W,,515,,,,,791,Yes,No,Submersible,Stock,Well F-191 in Texas Board of Water Engineers Bulletin 5608.
6830708,29.515834,-98.359445,Bexar,218EDRDA,Lackland City Water  Co. ,W,8/0/1970,938,,,,,815,No,No,None,Unused,Abandoned.
6830709,29.511112,-98.361667,Bexar,218EBFZA,Lackland City Water  Co. Well #8 ,W,0/0/1969,825,10,8,0,600,808,No,Yes,Turbine,Public Supply,Cemented from 600 ft. to surface.
6830709,29.511112,-98.361667,Bexar,218EBFZA,Lackland City Water  Co. Well #8 ,W,0/0/1969,825,101,,600,825,808,No,Yes,Turbine,Public Supply,Cemented from 600 ft. to surface.
6830710,29.510278,-98.353334,Bexar,218EDRDA,Lackland City Water  Co. ,W,,,,,,,774,No,No,Turbine,Irrigation,
6830711,29.522222,-98.3425,Bexar,218EBFZA,San Antonio Water Sys.,T,10/10/1979,,,,,,823,Yes,No,None,Unused,
6830712,29.510556,-98.355834,Bexar,218EBFZA,BMWD- Northeast  035WP1(#15) ,W,5/26/1977,837,10,20,0,474,765,No,Yes,Turbine,Public Supply,TCEQ Source ID: G0150084B. 
6830712,29.510556,-98.355834,Bexar,218EBFZA,BMWD- Northeast  035WP1(#15) ,W,5/26/1977,837,101,20,474,837,765,No,Yes,Turbine,Public Supply,TCEQ Source ID: G0150084B. 
6830713,29.513334,-98.339445,Bexar,218EDRDA,Chapel Hill Memorial Garden,W,9/1/1976,675,10,9,0,573,760,Yes,No,,Irrigation,
6830713,29.513334,-98.339445,Bexar,218EDRDA,Chapel Hill Memorial Garden,W,9/1/1976,675,101,8,573,675,760,Yes,No,,Irrigation,
6830714,29.5358861,-98.3354639,Bexar,218EBFZA,City of Converse,W,5/27/1987,650,10,24,0,507,826,Yes,No,,Public Supply,Owner Well Number: North Cimarron #2. TCEQ Source ID: G0150047D. 
6830714,29.5358861,-98.3354639,Bexar,218EBFZA,City of Converse,W,5/27/1987,650,101,22,507,650,826,Yes,No,,Public Supply,Owner Well Number: North Cimarron #2. TCEQ Source ID: G0150047D. 
6830715,29.5359222,-98.3353194,Bexar,218EBFZA,City of Converse,W,7/22/1985,690,10,9,0,505,829,Yes,No,Submersible,Public Supply,Owner Well Number: North Cimarron #1. TCEQ Source ID: G0150047C. Reported yield 900 GPM with 11 feet drawdownafter pumping 6 hours in 1985.
6830715,29.5359222,-98.3353194,Bexar,218EBFZA,City of Converse,W,7/22/1985,690,101,,505,690,829,Yes,No,Submersible,Public Supply,Owner Well Number: North Cimarron #1. TCEQ Source ID: G0150047C. Reported yield 900 GPM with 11 feet drawdownafter pumping 6 hours in 1985.
6830716,29.5357417,-98.33545,Bexar,218EBFZA,City of Converse,W,7/17/1990,764,10,24,0,499,823,No,No,,Unused,Owner Well Number: North Cimarron #3. TCEQ Source ID: G0150047E. Capped PS well.
6830717,29.5128889,-98.3395556,Bexar,218EDRDA,Chapel Hill Cemetary,W,12/11/1992,861,10,10,0,526,762,Yes,No,Submersible,Irrigation,"Well was deepened to 861' in 1993. Began 2/15/93, completed 2/18/93."
6830717,29.5128889,-98.3395556,Bexar,218EDRDA,Chapel Hill Cemetary,W,12/11/1992,861,101,8,562,861,762,Yes,No,Submersible,Irrigation,"Well was deepened to 861' in 1993. Began 2/15/93, completed 2/18/93."
6830718,29.5301444,-98.3539861,Bexar,218EBFZA,BMWD - North East  038WP1 (#18),W,12/27/1984,874,10,20,0,426,890,Yes,Yes,Turbine,Public Supply,Owner Well Number: 18. TCEQ Source ID: G0150084C. Measured yield 6393 GPM with 14 feet drawdown after pumping 10 hours in 1984. Specific capacity 456.64 GPM/ft. Cemented from 0 to 426 feet.
6830718,29.5301444,-98.3539861,Bexar,218EBFZA,BMWD - North East  038WP1 (#18),W,12/27/1984,874,101,15,541,874,890,Yes,Yes,Turbine,Public Supply,Owner Well Number: 18. TCEQ Source ID: G0150084C. Measured yield 6393 GPM with 14 feet drawdown after pumping 10 hours in 1984. Specific capacity 456.64 GPM/ft. Cemented from 0 to 426 feet.
6830719,29.53,-98.353612,Bexar,218EBFZA,BMWD-Northeast WP2 (Well# 19),W,8/29/1996,874,,,,,897,No,Yes,,Public Supply,Owner Well Number: 038 WP2 (#19). TCEQ Source ID: G0150084E. Owners well 038 WP2 (#19). PWS ID# 0150084.
6830801,29.5177778,-98.3141667,Bexar,218EBFZA,City of Converse Gibbs-Sprawl well,W,0/0/1896,700,,,,,710,Yes,Yes,None,Plugged or Destroyed,TCEQ Source ID: G0150047B. Other Well Number: Well G-7 in Bulletin 5608. Deepened from 684 to 700 ft. Destroyed.
6830802,29.517778,-98.314167,Bexar,218EBFZA,City of Converse,W,8/0/1954,750,10,8,0,625,709,Yes,Yes,None,Plugged or Destroyed,Top of Edwards 625 ft. Destroyed. Destroyed.
6830802,29.517778,-98.314167,Bexar,218EBFZA,City of Converse,W,8/0/1954,750,101,,625,750,709,Yes,Yes,None,Plugged or Destroyed,Top of Edwards 625 ft. Destroyed. Destroyed.
6830803,29.527222,-98.297778,Bexar,218EBFZA,Claude W. Ivey,W,0/0/1951,638,,,,,751,No,Yes,Turbine,Irrigation,Open hole from 600 to 638 ft.
6830804,29.5225,-98.318055,Bexar,218EBFZA,City of Converse,W,5/0/1955,565,,,,,743,No,Yes,Turbine,Public Supply,Open hole from 553 to 565 ft.  Top of Edwards 544 ft.  Pump set at 165 ft.  Development test:  Drawdown of 39 ft. pumping 200 gpm in May 1955.
6830805,29.529722,-98.299167,Bexar,218EBFZA,O. A. Kneupper,W,9/0/1953,576,,,,,762,Yes,Yes,Turbine,Public Supply,Open hole from 498 to 576 ft.  Top of Edwards 512 ft.  Development test:  Drawdown of 39 ft. pumping 600 gpm.
6830806,29.504723,-98.333055,Bexar,218EBFZA,Adish Scott ,W,,750,,,,,786,No,Yes,Piston,Stock,
6830807,29.525,-98.2961111,Bexar,218EBFZA,Edwards Aquifer  Authority - Randolph,T,7/25/1972,1202,10,6,0,603,753,Yes,Yes,None,Unused,"GCD Well Number: Randolph. Open hole from 603 to 1,202 ft. Cemented from 603 ft. to surface."
6830807,29.525,-98.2961111,Bexar,218EBFZA,Edwards Aquifer  Authority - Randolph,T,7/25/1972,1202,101,,603,1202,753,Yes,Yes,None,Unused,"GCD Well Number: Randolph. Open hole from 603 to 1,202 ft. Cemented from 603 ft. to surface."
6830808,29.537778,-98.2975,Bexar,218EDRDA,Randolph Air Force Well #11,W,0/0/1951,544,,,,,761,No,No,Turbine,Public Supply,"TCEQ Source ID: G0150115E. Reported yield 1,100 gpm."
6830809,29.538056,-98.297222,Bexar,218EDRDA,Randolph AFB Well #10,W,0/0/1942,518,,,,,761,Yes,Yes,Turbine,Public Supply,"TCEQ Source ID: G0150115D. Well G-20 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 1,250 gpm. Development test:  Drawdown of 0 ft. pumping 1,265 gpm."
6830810,29.526,-98.3233056,Bexar,218EDRDA,City of Converse Bob Grubb well,W,11/1/1983,760,10,18,0,612,812,Yes,No,,Public Supply,TCEQ Source ID: G0150047A. Edwards AA provided updated verified coords (2/11/19).
6830810,29.526,-98.3233056,Bexar,218EDRDA,City of Converse Bob Grubb well,W,11/1/1983,760,101,16,612,760,812,Yes,No,,Public Supply,TCEQ Source ID: G0150047A. Edwards AA provided updated verified coords (2/11/19).
6830901,29.513056,-98.267222,Bexar,218EBFZA,Henry Hofferichter,W,0/0/1914,690,,,,,708,Yes,No,None,Unused,Well G-22 in Texas Board of Water Engineers Bulletin 5608.
6834203,29.499167,-98.794167,Bexar,218EBFZA,BMWD - Chaparral Chaparral WP#1,W,9/23/1969,1000,10,8,0,815,982,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G0150053A. Cemented to top of Edwards at 815 feet.
